# Rime user dictionary
#@/db_name	wanxiang
#@/db_type	userdb
#@/rime_version	1.10.0
#@/tick	31620
#@/user_id	b05c24aa-c4d6-4bd9-842a-ee5398eb78ba
a 	啊	c=5 d=2.74676 t=31620
jiā tíng 	家庭	c=2 d=0.951229 t=31620
jiā xī 	加息	c=1 d=0.869358 t=31620
jiā yóu zhàn 	加油站	c=0 d=0.0937067 t=31620
jiā zhuāng 	加装	c=4 d=1.63356 t=31620
jiā zài 	加载	c=1 d=0.965606 t=31620
jiā zú zhōng 	家族中	c=1 d=0.860708 t=31620
jiā ěr shì 	夹耳式	c=1 d=0.900325 t=31620
jiān 	间	c=1 d=0.860708 t=31620
jiān guǒ 	坚果	c=1 d=0.860708 t=31620
jiān guǒ yún 	坚果云	c=5 d=4.33968 t=31620
jiāng 	将	c=63 d=10.0382 t=31620
jiāng hǎi 	江海	c=1 d=0.900325 t=31620
jiāng jié guǒ 	将结果	c=1 d=0.882497 t=31620
jiāng jiù 	将就	c=3 d=2.52016 t=31620
jiāng jìn 	将近	c=1 d=0.955997 t=31620
jiāng jūn 	将军	c=3 d=1.66397 t=31620
jiāng nǐ 	将你	c=1 d=0.955997 t=31620
jiāng shī 	僵尸	c=0 d=0.0843665 t=31620
jiāng yán jiū 	将研究	c=1 d=0.790571 t=31620
jiāo chā 	交叉	c=4 d=2.06986 t=31620
jiāo dào le 	交到了	c=1 d=0.937067 t=31620
jiāo fù 	交付	c=5 d=3.04638 t=31620
jiāo hù 	交互	c=1 d=0.410656 t=31620
jiāo jǐng 	交警	c=1 d=0.97531 t=31620
jiāo liú le 	交流了	c=1 d=0.744531 t=31620
jiāo tōng 	交通	c=1 d=0.656878 t=31620
jiāo tōng ān quán jú 	交通安全局	c=1 d=0.701173 t=31620
jiāo yì 	交易	c=1 d=0.913931 t=31620
jiē 	接	c=2 d=0.964714 t=31620
jiē bān rén 	接班人	c=2 d=1.8409 t=31620
jiē duàn 	阶段	c=1 d=0.786628 t=31620
jiē dào 	接到	c=1 d=0.946485 t=31620
jiē dào 	街道	c=2 d=1.77404 t=31620
jiē fèng 	接缝	c=1 d=0.527293 t=31620
jiē guǎn 	接管	c=1 d=0.810584 t=31620
jiē gǎn 	秸秆	c=1 d=0.839457 t=31620
jiē jìn 	接近	c=3 d=1.78651 t=31620
jiē jí 	阶级	c=1 d=0.99005 t=31620
jiē kǒu 	接口	c=2 d=1.55558 t=31620
jiē pán 	接盘	c=1 d=0.537945 t=31620
jiē rù 	接入	c=1 d=0.818731 t=31620
jiē shòu 	接受	c=2 d=1.04298 t=31620
jiē shōu 	接收	c=9 d=4.69373 t=31620
jiē shōu dào 	接收到	c=1 d=0.591556 t=31620
jiē tōng 	接通	c=1 d=0.752014 t=31620
jiě 	姐	c=1 d=0.83527 t=31620
jiě chú 	解除	c=1 d=0.683861 t=31620
jiě dú 	解读	c=1 d=0.634448 t=31620
jiě jué 	解决	c=28 d=5.76318 t=31620
jiě mèi 	姐妹	c=1 d=0.97531 t=31620
jiě shì 	解释	c=26 d=7.84535 t=31620
jiě suǒ 	解锁	c=2 d=1.56155 t=31620
jiě xī 	解析	c=12 d=5.91756 t=31620
jiě xī hòu 	解析后	c=1 d=0.909373 t=31620
jiū jié 	纠结	c=1 d=0.852144 t=31620
jiū jìng 	究竟	c=1 d=0.946485 t=31620
jiū zhe 	揪着	c=1 d=0.771052 t=31620
jiǎ gǔ àn 	甲钴胺	c=1 d=0.99005 t=31620
jiǎ huò 	假货	c=1 d=0.951229 t=31620
jiǎ liú 	甲流	c=1 d=0.822834 t=31620
jiǎ lǎo shī 	贾老师	c=1 d=0.980199 t=31620
jiǎ rú 	假如	c=7 d=2.88336 t=31620
jiǎ shè 	假设	c=3 d=2.09943 t=31620
jiǎn chá 	检查	c=27 d=6.6627 t=31620
jiǎn cè 	检测	c=17 d=5.8462 t=31620
jiǎn dān 	简单	c=5 d=2.6287 t=31620
jiǎn dāo jiǎo 	剪刀脚	c=0 d=0.066034 t=31620
jiǎn dāo jiǎo jiàn pán 	剪刀脚键盘	c=1 d=0.66365 t=31620
jiǎn fán 	简繁	c=1 d=0.951229 t=31620
jiǎn hào 	减号	c=1 d=0.932394 t=31620
jiǎn jiǎn dān dān 	简简单单	c=4 d=1.94128 t=31620
jiǎn kuàng 	简况	c=1 d=0.704688 t=31620
jiǎn miǎn 	减免	c=1 d=0.895834 t=31620
jiǎn pèi 	减配	c=1 d=0.778801 t=31620
jiǎn qiē 	剪切	c=1 d=0.980199 t=31620
jiǎn shǎo 	减少	c=4 d=1.6523 t=31620
jiǎn sù 	减速	c=5 d=2.62282 t=31620
jiǎn sù dài 	减速带	c=1 d=0.97531 t=31620
jiǎn wán 	减完	c=1 d=0.96079 t=31620
jiǎn yào 	简要	c=2 d=0.682653 t=31620
jiǎn zhí 	简直	c=2 d=1.29226 t=31620
jiǎng 	讲	c=1 d=0.865022 t=31620
jiǎng diǎn 	讲点	c=0 d=0.0882497 t=31620
jiǎng jīn 	奖金	c=1 d=0.946485 t=31620
jiǎng qīng chǔ 	讲清楚	c=1 d=0.980199 t=31620
jiǎng shù 	讲述	c=1 d=0.96079 t=31620
jiǎng yì xiē 	讲一些	c=1 d=0.715338 t=31620
jiǎng yí gè 	讲一个	c=1 d=0.904837 t=31620
jiǎng zhēn 	讲真	c=1 d=0.327915 t=31620
jiǎo 	角	c=3 d=2.17594 t=31620
jiǎo běn 	脚本	c=48 d=11.2565 t=31620
jiǎo dù 	角度	c=55 d=8.30481 t=31620
jiǎo fèi 	缴费	c=2 d=1.84191 t=31620
jiǎo qiú 	脚球	c=1 d=0.794534 t=31620
jiǎo zhèng 	矫正	c=3 d=1.53795 t=31620
jiǔ 	酒	c=2 d=1.55956 t=31620
jiǔ diǎn bàn 	九点半	c=1 d=0.970446 t=31620
jué cè 	决策	c=12 d=4.21013 t=31620
jué de 	觉得	c=8 d=3.5958 t=31620
jué diū 	觉丢	c=1 d=0.559898 t=31620
jué duì 	绝对	c=2 d=0.803403 t=31620
jué duì shì 	绝对是	c=1 d=0.847894 t=31620
jué dì 	绝地	c=1 d=0.909373 t=31620
jué dìng 	决定	c=6 d=2.78194 t=31620
jué fēi 	绝非	c=1 d=0.771052 t=31620
jué shì 	爵士	c=1 d=0.494108 t=31620
jué sè 	角色	c=1 d=0.786628 t=31620
juǎn 	卷	c=1 d=0.900325 t=31620
jì 	剂	c=1 d=0.918512 t=31620
jì de 	记得	c=2 d=1.56188 t=31620
jì dù 	季度	c=2 d=1.78921 t=31620
jì guò lái 	寄过来	c=1 d=0.806541 t=31620
jì gěi 	寄给	c=1 d=0.932394 t=31620
jì huà 	计划	c=29 d=7.04356 t=31620
jì jié 	季节	c=1 d=0.904837 t=31620
jì lù 	记录	c=53 d=8.56671 t=31620
jì niàn 	纪念	c=0 d=0.0970446 t=31620
jì néng 	技能	c=21 d=8.15052 t=31620
jì qiǎo 	技巧	c=1 d=0.900325 t=31620
jì rán 	既然	c=6 d=2.92423 t=31620
jì shù 	技术	c=13 d=5.75955 t=31620
jì shù xìng 	技术性	c=1 d=0.965606 t=31620
jì suàn 	计算	c=15 d=5.95319 t=31620
jì suàn liàng 	计算量	c=1 d=0.904837 t=31620
jì xù 	继续	c=32 d=9.82246 t=31620
jìn 	近	c=4 d=1.69421 t=31620
jìn 	进	c=9 d=4.89589 t=31620
jìn bù 	进步	c=3 d=1.76968 t=31620
jìn dù 	进度	c=7 d=3.93507 t=31620
jìn er 	劲儿	c=1 d=0.694196 t=31620
jìn gē 	劲歌	c=1 d=0.970446 t=31620
jìn huà 	进化	c=1 d=0.644036 t=31620
jìn hū 	近乎	c=1 d=0.869358 t=31620
jìn jǐ nián 	近几年	c=1 d=0.798516 t=31620
jìn kě néng 	尽可能	c=2 d=1.22688 t=31620
jìn qù 	进去	c=1 d=0.83527 t=31620
jìn qī 	近期	c=1 d=0.878095 t=31620
jìn rù 	进入	c=32 d=7.31688 t=31620
jìn shuǐ 	进水	c=4 d=2.46939 t=31620
jìn xíng 	进行	c=73 d=8.09116 t=31620
jìn zhí 	进值	c=1 d=0.913931 t=31620
jìn zhǎn 	进展	c=1 d=0.970446 t=31620
jìn zhǐ 	禁止	c=1 d=0.826959 t=31620
jìn zì dòng 	进自动	c=4 d=2.55071 t=31620
jìng bō 	竟波	c=3 d=2.42131 t=31620
jìng bō 	静波	c=1 d=0.70822 t=31620
jìng gǔ 	胫骨	c=2 d=1.13957 t=31620
jìng pǐn 	竞品	c=1 d=0.99005 t=31620
jìng tài 	静态	c=1 d=0.353455 t=31620
jìng xiàng 	镜像	c=12 d=3.97718 t=31620
jìng zhí 	净值	c=1 d=0.771052 t=31620
jí 	即	c=5 d=1.44094 t=31620
jí bié 	级别	c=6 d=3.61058 t=31620
jí bìng 	疾病	c=1 d=0.904837 t=31620
jí chéng 	集成	c=1 d=0.860708 t=31620
jí duān 	极端	c=2 d=1.70856 t=31620
jí dù 	嫉妒	c=1 d=0.865022 t=31620
jí dù 	极度	c=4 d=2.16714 t=31620
jí dù bù zhuān yè 	极度不专业	c=1 d=0.985111 t=31620
jí hé 	集合	c=1 d=0.927743 t=31620
jí jiāng 	即将	c=2 d=0.900325 t=31620
jí kè qì chē 	极氪汽车	c=3 d=2.29327 t=31620
jí kě 	即可	c=1 d=0.96079 t=31620
jí le 	急了	c=1 d=0.918512 t=31620
jí qí 	极其	c=1 d=0.618783 t=31620
jí shí 	即时	c=0 d=0.0891367 t=31620
jí shí kòng zhì 	即时控制	c=2 d=1.88095 t=31620
jí shǐ 	即使	c=2 d=0.786628 t=31620
jí tíng 	急停	c=11 d=5.03732 t=31620
jí xiàn 	极限	c=4 d=2.50363 t=31620
jí xīng 	吉星	c=0 d=0.0980199 t=31620
jí xīng chū zū 	吉星出租	c=1 d=0.985111 t=31620
jí zhōng 	集中	c=2 d=1.2676 t=31620
jù 	具	c=1 d=0.927743 t=31620
jù 	剧	c=2 d=1.68424 t=31620
jù 	巨	c=1 d=0.45612 t=31620
jù bèi 	具备	c=7 d=2.66816 t=31620
jù lè bù 	俱乐部	c=1 d=0.794534 t=31620
jù lí 	距离	c=13 d=4.86451 t=31620
jù lǐ miàn 	剧里面	c=2 d=1.59702 t=31620
jù qíng 	剧情	c=1 d=0.980199 t=31620
jù shuō 	据说	c=3 d=1.30986 t=31620
jù tǐ 	具体	c=41 d=8.73893 t=31620
jù tǐ pèi zhì 	具体配置	c=1 d=0.847894 t=31620
jù wǒ 	据我	c=1 d=0.865022 t=31620
jù yǒu 	具有	c=3 d=1.5693 t=31620
jú 	局	c=1 d=0.83527 t=31620
jú bù 	局部	c=1 d=0.909373 t=31620
jú miàn 	局面	c=1 d=0.869358 t=31620
jú shì 	局势	c=1 d=0.891367 t=31620
jú xiàn yú 	局限于	c=1 d=0.826959 t=31620
jú yù 	局域	c=1 d=0.759572 t=31620
jú yù wǎng 	局域网	c=1 d=0.822834 t=31620
jī 	基	c=1 d=0.980199 t=31620
jī 	姬	c=1 d=0.985111 t=31620
jī běn 	基本	c=15 d=4.93234 t=31620
jī běn wú hài 	基本无害	c=1 d=0.951229 t=31620
jī chē 	机车	c=4 d=3.22933 t=31620
jī chǎng 	机场	c=1 d=0.852144 t=31620
jī chǔ 	基础	c=5 d=2.05793 t=31620
jī chǔ jì shù 	基础技术	c=1 d=0.941764 t=31620
jī chǔ kuǎn 	基础款	c=1 d=0.873716 t=31620
jī dì 	基地	c=2 d=1.51114 t=31620
jī dòng 	激动	c=1 d=0.923117 t=31620
jī dòng chē 	机动车	c=2 d=1.83258 t=31620
jī guāng 	激光	c=3 d=2.21504 t=31620
jī gòu 	机构	c=1 d=0.856415 t=31620
jī gēng dào 	机耕道	c=1 d=0.527293 t=31620
jī huì 	机会	c=2 d=1.64891 t=31620
jī huó 	激活	c=8 d=3.7773 t=31620
jī huó le 	激活了	c=1 d=0.794534 t=31620
jī hū 	几乎	c=1 d=0.946485 t=31620
jī jìn 	激进	c=2 d=1.55002 t=31620
jī jù 	机具	c=1 d=0.755783 t=31620
jī jīn 	基金	c=8 d=5.31755 t=31620
jī qì 	机器	c=9 d=4.47453 t=31620
jī qì rén 	机器人	c=6 d=3.67058 t=31620
jī qún 	鸡群	c=1 d=0.744531 t=31620
jī shuǐ tán 	积水潭	c=1 d=0.932394 t=31620
jī tuì 	击退	c=1 d=0.965606 t=31620
jī wō 	鸡窝	c=1 d=0.97531 t=31620
jī xiè 	机械	c=2 d=1.15768 t=31620
jī xiè zhóu 	机械轴	c=1 d=0.612626 t=31620
jī yù 	机遇	c=1 d=0.923117 t=31620
jī yú 	基于	c=14 d=4.08938 t=31620
jī yīn 	基因	c=1 d=0.918512 t=31620
jī zhì 	机制	c=3 d=1.99223 t=31620
jīn 	金	c=1 d=0.97531 t=31620
jīn cì 	今次	c=0 d=0.0878095 t=31620
jīn fèng huáng 	金凤凰	c=1 d=0.955997 t=31620
jīn nián 	今年	c=11 d=4.30383 t=31620
jīn rì 	今日	c=1 d=0.985111 t=31620
jīn shǔ 	金属	c=1 d=0.904837 t=31620
jīn tiān 	今天	c=16 d=6.74158 t=31620
jīn tài yáng 	金太阳	c=2 d=1.34989 t=31620
jīng 	京	c=1 d=0.980199 t=31620
jīng cháng 	经常	c=8 d=2.88582 t=31620
jīng cháng wú fǎ 	经常无法	c=1 d=0.718924 t=31620
jīng diǎn 	经典	c=1 d=0.99005 t=31620
jīng dù 	精度	c=7 d=3.14041 t=31620
jīng dōng 	京东	c=7 d=4.81543 t=31620
jīng dōng jīng zào 	京东京造	c=1 d=0.927743 t=31620
jīng dōng yún 	京东云	c=1 d=0.980199 t=31620
jīng guò 	经过	c=2 d=0.559898 t=31620
jīng jiǎn 	精简	c=1 d=0.895834 t=31620
jīng jiǎn bǎn 	精简版	c=1 d=0.985111 t=31620
jīng jì 	经济	c=3 d=1.79135 t=31620
jīng jì néng lì 	经济能力	c=1 d=0.843665 t=31620
jīng lì 	经历	c=1 d=0.767205 t=31620
jīng lǐ 	经理	c=1 d=0.718924 t=31620
jīng què 	精确	c=2 d=1.12977 t=31620
jīng shen 	精神	c=1 d=0.955997 t=31620
jīng tǐ guǎn 	晶体管	c=3 d=2.16176 t=31620
jīng wèi 	精卫	c=2 d=1.56151 t=31620
jīng wén 	经文	c=0 d=0.096079 t=31620
jīng wěi dù 	经纬度	c=2 d=1.63452 t=31620
jīng xiāo shāng 	经销商	c=3 d=2.17424 t=31620
jīng xì 	精细	c=1 d=0.767205 t=31620
jīng xì dù 	精细度	c=1 d=0.810584 t=31620
jīng xǐng 	惊醒	c=1 d=0.970446 t=31620
jīng yàn 	经验	c=4 d=1.55056 t=31620
jīng yàn zhí 	经验值	c=1 d=0.937067 t=31620
jīng yīng 	精英	c=1 d=0.496585 t=31620
jīng zhǔn 	精准	c=4 d=1.63714 t=31620
jū mín 	居民	c=1 d=0.927743 t=31620
jū zhù zhèng 	居住证	c=1 d=0.951229 t=31620
jūn 	均	c=2 d=1.58862 t=31620
jūn héng 	均衡	c=1 d=0.66034 t=31620
jūn néng 	均能	c=1 d=0.683861 t=31620
jūn xū 	均需	c=1 d=0.666977 t=31620
jūn yǐ 	均已	c=1 d=0.453845 t=31620
jǐ bǎi kuài qián 	几百块钱	c=1 d=0.882497 t=31620
jǐ bǎi wàn 	几百万	c=1 d=0.697676 t=31620
jǐ diǎn 	几点	c=2 d=1.2735 t=31620
jǐ gè 	几个	c=12 d=4.34584 t=31620
jǐ jiā 	几家	c=1 d=0.955997 t=31620
jǐ jù huà 	几句话	c=1 d=0.68729 t=31620
jǐ liàng 	几辆	c=1 d=0.873716 t=31620
jǐ liáng 	脊梁	c=0 d=0.096079 t=31620
jǐ liáng yā 	脊梁呀	c=1 d=0.965606 t=31620
jǐ lù 	几路	c=1 d=0.566142 t=31620
jǐ lù yè yā 	几路液压	c=1 d=0.900325 t=31620
jǐ mǐ 	几米	c=1 d=0.484324 t=31620
jǐ nián jí 	几年级	c=1 d=0.918512 t=31620
jǐ tiān 	几天	c=5 d=1.88337 t=31620
jǐ tiān huì 	几天会	c=1 d=0.88692 t=31620
jǐ tiān hòu 	几天后	c=1 d=0.909373 t=31620
jǐ tào 	几套	c=1 d=0.985111 t=31620
jǐ tái 	几台	c=2 d=1.12503 t=31620
jǐ zhǒng 	几种	c=1 d=0.814648 t=31620
jǐn 	仅	c=1 d=0.869358 t=31620
jǐn 	谨	c=1 d=0.980199 t=31620
jǐn cì yú 	仅次于	c=1 d=0.771052 t=31620
jǐn cǐ ér yǐ 	仅此而已	c=2 d=1.67355 t=31620
jǐn gōng 	仅供	c=2 d=0.955997 t=31620
jǐn jǐn 	仅仅	c=2 d=1.10787 t=31620
jǐn kuài 	尽快	c=4 d=1.63182 t=31620
jǐn liàng 	尽量	c=6 d=2.74578 t=31620
jǐn xū yào 	仅需要	c=1 d=0.790571 t=31620
jǐn yǒu 	仅有	c=1 d=0.955997 t=31620
jǐn zhāng 	紧张	c=4 d=2.56653 t=31620
jǐn zhī chí 	仅支持	c=1 d=0.467667 t=31620
jǐn zuò 	仅作	c=0 d=0.0970446 t=31620
jǐn zuò jì niàn 	仅作纪念	c=1 d=0.97531 t=31620
jǐn zài 	仅在	c=1 d=0.414783 t=31620
jǐng 	井	c=0 d=0.0740819 t=31620
jǐng hǎi yàn 	井海燕	c=1 d=0.744531 t=31620
jǔ bào 	举报	c=1 d=0.83527 t=31620
jǔ ge 	举个	c=1 d=0.88692 t=31620
jǔ lì 	举例	c=1 d=0.712822 t=31620
jǔ qǐ 	举起	c=1 d=0.650509 t=31620
jǔ yí gè 	举一个	c=1 d=0.217621 t=31620
kuà píng tái 	跨平台	c=2 d=1.53076 t=31620
kuài 	快	c=6 d=2.84067 t=31620
kuài chuán 	快传	c=1 d=0.66034 t=31620
kuài dì 	快递	c=3 d=1.96465 t=31620
kuài dú 	快读	c=1 d=0.19398 t=31620
kuài huáng le 	快黄了	c=1 d=0.96079 t=31620
kuài jié 	快捷	c=6 d=4.2944 t=31620
kuài jié jiàn 	快捷键	c=4 d=2.75573 t=31620
kuài lè 	快乐	c=1 d=0.790571 t=31620
kuài sù 	快速	c=4 d=1.09451 t=31620
kuàng 	框	c=1 d=0.444858 t=31620
kuàng jià 	框架	c=3 d=1.96851 t=31620
kuáng rè 	狂热	c=2 d=1.21629 t=31620
kuò dà dào 	扩大到	c=1 d=0.97531 t=31620
kuò xiě 	扩写	c=1 d=0.951229 t=31620
kuī de 	亏的	c=1 d=0.798516 t=31620
kuī jiǎ 	盔甲	c=1 d=0.852144 t=31620
kuǎn 	款	c=2 d=0.743798 t=31620
kàn 	看	c=29 d=8.73143 t=31620
kàn bào 	看报	c=1 d=0.390628 t=31620
kàn bìng 	看病	c=1 d=0.852144 t=31620
kàn bù dǒng 	看不懂	c=2 d=1.70161 t=31620
kàn bù liǎo 	看不了	c=2 d=0.862016 t=31620
kàn bù míng bai 	看不明白	c=1 d=0.332871 t=31620
kàn bú dào 	看不到	c=2 d=1.46233 t=31620
kàn de 	看的	c=1 d=0.759572 t=31620
kàn dài 	看待	c=13 d=4.1196 t=31620
kàn dào 	看到	c=11 d=4.32918 t=31620
kàn dào le 	看到了	c=1 d=0.697676 t=31620
kàn guò 	看过	c=2 d=1.68944 t=31620
kàn guò bǐ sài 	看过比赛	c=1 d=0.904837 t=31620
kàn jiàn 	看见	c=3 d=2.25138 t=31620
kàn kàn 	看看	c=27 d=9.17737 t=31620
kàn le 	看了	c=4 d=2.49004 t=31620
kàn le xià 	看了下	c=1 d=0.704688 t=31620
kàn le yí cì 	看了一次	c=1 d=0.88692 t=31620
kàn le yí xià 	看了一下	c=0 d=0.070822 t=31620
kàn lái 	看来	c=1 d=0.47001 t=31620
kàn lè zǐ 	看乐子	c=1 d=0.737124 t=31620
kàn nǐ 	看你	c=1 d=0.677056 t=31620
kàn qǐ lái 	看起来	c=4 d=1.82706 t=31620
kàn shū 	看书	c=2 d=1.09111 t=31620
kàn sì 	看似	c=1 d=0.701173 t=31620
kàn wán 	看完	c=1 d=0.847894 t=31620
kàn xià 	看下	c=11 d=4.79134 t=31620
kàn xiǎo shuō 	看小说	c=1 d=0.704688 t=31620
kàn yí xià 	看一下	c=1 d=0.97531 t=31620
kàn zhe 	看着	c=11 d=3.75298 t=31620
kàn zuò 	看作	c=1 d=0.690734 t=31620
kàng bìng dú 	抗病毒	c=1 d=0.839457 t=31620
kào 	靠	c=2 d=1.36087 t=31620
kào jìn 	靠近	c=1 d=0.831104 t=31620
kào liǎn 	靠脸	c=1 d=0.97531 t=31620
káng bú zhù 	扛不住	c=1 d=0.733447 t=31620
káng de zhù 	扛得住	c=1 d=0.985111 t=31620
káng zhe 	扛着	c=1 d=0.891367 t=31620
káng zhù 	扛住	c=1 d=0.951229 t=31620
kè chē 	客车	c=1 d=0.980199 t=31620
kè guān 	客观	c=1 d=0.946485 t=31620
kè hù 	客户	c=2 d=1.15519 t=31620
kè hù duān 	客户端	c=1 d=0.814648 t=31620
ké zǐ 	壳子	c=1 d=0.99005 t=31620
kòng 	控	c=5 d=2.50126 t=31620
kòng gé 	空格	c=8 d=5.53088 t=31620
kòng quē 	空缺	c=1 d=0.913931 t=31620
kòng zhì 	控制	c=173 d=14.4132 t=31620
kòng zhì fāng àn 	控制方案	c=1 d=0.514273 t=31620
kòng zhì gōng néng 	控制功能	c=1 d=0.802519 t=31620
kòng zhì jué cè 	控制决策	c=1 d=0.873716 t=31620
kòng zhì miàn 	控制面	c=1 d=0.160414 t=31620
kòng zhì qián 	控制前	c=1 d=0.565525 t=31620
kòng zhì qì 	控制器	c=18 d=4.09467 t=31620
kòng zhì qǐng 	控制请	c=1 d=0.316637 t=31620
kòng zhì sān diǎn xuán guà 	控制三点悬挂	c=1 d=0.331211 t=31620
kòng zhì zhù 	控制住	c=1 d=0.748264 t=31620
kòu wǒ 	扣我	c=1 d=0.752014 t=31620
kù 	库	c=10 d=3.61519 t=31620
kù fáng 	库房	c=2 d=1.63218 t=31620
kù kè 	库克	c=2 d=1.66556 t=31620
kù lǐ 	库里	c=1 d=0.697676 t=31620
kùn nan 	困难	c=1 d=0.722527 t=31620
kùn zài 	困在	c=1 d=0.951229 t=31620
kā wèi 	咖位	c=1 d=0.985111 t=31620
kāi 	开	c=3 d=1.68775 t=31620
kāi chē 	开车	c=1 d=0.97531 t=31620
kāi dào chē 	开倒车	c=1 d=0.913931 t=31620
kāi dù 	开度	c=1 d=0.67368 t=31620
kāi fàng 	开放	c=0 d=0.0985111 t=31620
kāi fàng shì jiè 	开放世界	c=1 d=0.965606 t=31620
kāi fā 	开发	c=28 d=8.57778 t=31620
kāi fā bǎn 	开发板	c=2 d=1.81421 t=31620
kāi fā zhě 	开发者	c=1 d=0.873716 t=31620
kāi guān 	开关	c=5 d=2.87966 t=31620
kāi huì 	开会	c=1 d=0.618783 t=31620
kāi huì qián 	开会前	c=1 d=0.873716 t=31620
kāi jiā yóu zhàn 	开加油站	c=1 d=0.941764 t=31620
kāi jī 	开机	c=14 d=5.83051 t=31620
kāi jī hòu 	开机后	c=1 d=0.694196 t=31620
kāi kōng tiáo 	开空调	c=1 d=0.955997 t=31620
kāi le 	开了	c=1 d=0.970446 t=31620
kāi mén 	开门	c=1 d=0.951229 t=31620
kāi qǐ 	开启	c=3 d=1.77382 t=31620
kāi shǐ 	开始	c=20 d=5.36612 t=31620
kāi tuō lā jī 	开拖拉机	c=1 d=0.955997 t=31620
kāi tóu 	开头	c=1 d=0.865022 t=31620
kāi xià 	开下	c=3 d=2.12529 t=31620
kāi xí guàn 	开习惯	c=1 d=0.70822 t=31620
kāi xīn 	开心	c=1 d=0.985111 t=31620
kāi yuán 	开源	c=6 d=2.38733 t=31620
kāi yì xiē 	开一些	c=2 d=1.56951 t=31620
kāi zhe 	开着	c=1 d=0.909373 t=31620
kāi zhàn 	开战	c=1 d=0.97531 t=31620
kāi zhōng 	开中	c=1 d=0.904837 t=31620
kān mén gǒu 	看门狗	c=1 d=0.878095 t=31620
kāng qiáo 	康桥	c=1 d=0.965606 t=31620
kē jì 	科技	c=12 d=6.41348 t=31620
kě 	可	c=1 d=0.932394 t=31620
kě bú shì 	可不是	c=2 d=1.66322 t=31620
kě bēi 	可悲	c=1 d=0.951229 t=31620
kě bǐ xìng 	可比性	c=1 d=0.918512 t=31620
kě chǐ 	可耻	c=0 d=0.0390628 t=31620
kě fù xiàn 	可复现	c=1 d=0.913931 t=31620
kě hèn 	可恨	c=1 d=0.955997 t=31620
kě kào xìng 	可靠性	c=1 d=0.904837 t=31620
kě lián 	可怜	c=1 d=0.96079 t=31620
kě néng 	可能	c=74 d=9.20206 t=31620
kě xiào 	可笑	c=1 d=0.927743 t=31620
kě xìn 	可信	c=2 d=1.24342 t=31620
kě xíng xìng 	可行性	c=5 d=3.43528 t=31620
kě xī 	可惜	c=1 d=0.67032 t=31620
kě yòng 	可用	c=5 d=3.57973 t=31620
kě yǐ 	可以	c=153 d=16.9363 t=31620
kě yǐ de 	可以的	c=1 d=0.904837 t=31620
kě yǐ kǎo lǜ 	可以考虑	c=1 d=0.774917 t=31620
kě yǐ le 	可以了	c=2 d=1.3764 t=31620
kě yǐ ma 	可以吗	c=2 d=1.73833 t=31620
kě yǐ shuō 	可以说	c=1 d=0.711771 t=31620
kě yǐ tiáo jié 	可以调节	c=1 d=0.704688 t=31620
kě yǒu 	可有	c=1 d=0.965606 t=31620
kě zhí xíng 	可执行	c=5 d=2.98812 t=31620
kěn dìng 	肯定	c=1 d=0.985111 t=31620
kōng 	空	c=1 d=0.882497 t=31620
kōng dǎng 	空挡	c=2 d=1.81194 t=31620
kōng jiān 	空间	c=3 d=1.65753 t=31620
kōng kōng dàng dàng 	空空荡荡	c=1 d=0.965606 t=31620
kōng pǎo 	空跑	c=1 d=0.96079 t=31620
kōng tiáo 	空调	c=2 d=1.7136 t=31620
kōu mén 	抠门	c=1 d=0.927743 t=31620
kūn lún 	昆仑	c=1 d=0.955997 t=31620
kǎ 	卡	c=29 d=7.82129 t=31620
kǎ bù qí nuò 	卡布奇诺	c=1 d=0.99005 t=31620
kǎ kǎ 	卡卡	c=1 d=0.985111 t=31620
kǎ le 	卡了	c=1 d=0.900325 t=31620
kǎ shuā 	卡刷	c=1 d=0.588605 t=31620
kǎ sǐ 	卡死	c=1 d=0.429557 t=31620
kǎ zhù 	卡住	c=3 d=2.53511 t=31620
kǎ zài 	卡在	c=1 d=0.786628 t=31620
kǎi 	凯	c=1 d=0.847894 t=31620
kǎi gē 	凯哥	c=0 d=0.0904837 t=31620
kǎi sī 	凯斯	c=22 d=5.54456 t=31620
kǎo bèi 	拷贝	c=1 d=0.909373 t=31620
kǎo kǎo 	考考	c=1 d=0.634448 t=31620
kǎo lù 	考录	c=1 d=0.965606 t=31620
kǎo lǜ 	考虑	c=27 d=6.70414 t=31620
kǎo lǜ xià 	考虑下	c=1 d=0.798516 t=31620
kǎo shì 	考试	c=6 d=2.95237 t=31620
kǎo yán 	考研	c=1 d=0.860708 t=31620
kǒu 	口	c=3 d=2.78715 t=31620
kǒu dài 	口袋	c=1 d=0.97531 t=31620
kǒu dài lǐ 	口袋里	c=1 d=0.484324 t=31620
kǒu hào 	口号	c=1 d=0.873716 t=31620
kǒu jìng 	口径	c=1 d=0.941764 t=31620
kǒu qì 	口气	c=0 d=0.0612626 t=31620
kǒu wèi 	口味	c=1 d=0.843665 t=31620
la 	啦	c=7 d=2.84633 t=31620
le 	了	c=293 d=16.3552 t=31620
le ba 	了吧	c=1 d=0.847894 t=31620
le bei 	了呗	c=1 d=0.722527 t=31620
le duō shǎo 	了多少	c=1 d=0.860708 t=31620
le ma 	了吗	c=4 d=2.61718 t=31620
le me 	了么	c=1 d=0.529935 t=31620
